,hostel_O,hostel_D,hostel_C,hostel_B,hostel_A,hostel_J,hostel_H,hostel_Q,hostel_K,hostel_I,hostel_M,hostel_PG,library,pool,cos_complex,synthetic_running_track,admin_block,D_block,F_block,E_block,G_block,junction_1,junction_2,junction_3,junction_4,junction_5,junction_6,reservoir_1,reservoir_2
2021-12-16 20:30:00,201.5480538364659,175.20716156759912,203.2739269858257,183.4462064059631,207.06161965724553,194.07341430211872,209.7218235860332,207.45274731439122,94.18056325065544,212.53605473963805,188.4349504117088,190.90929053184905,254.79077164364506,208.7136601962979,193.39856113053418,164.39800468983213,257.4177647154465,260.9738304199084,236.99161676611365,241.16335314100988,193.75715821518813,215.03248309389056,215.81721432105883,215.04807473282048,212.01401652425432,260.41933982967606,262.2071289487535,0.0,0.0
2021-12-16 20:45:00,189.60288260840917,197.58085912910937,192.4723771927295,169.68756402294028,196.03054308618906,194.04957485887576,211.4848672200104,209.73996140567328,94.13318691457123,212.44981357830898,188.28158014563175,190.88545108860924,254.70453048225173,198.74000380094415,195.02936684111876,166.0288103995106,255.47473005083086,261.9160191688213,237.0113807637274,251.60926430779597,215.9324448888066,214.87911282774084,215.68270900943574,215.02423528957044,211.96664018806325,260.3330986682801,262.2268929463747,0.0,0.0
2021-12-16 21:00:00,189.56771622597103,187.4843924643649,192.4372108102901,169.65239764051574,207.03421369081954,194.0460083356973,207.48050263487858,207.42534134796452,135.37557255540554,212.46460947297447,188.24641376319772,179.04083432290375,253.57334883534784,198.74044410837288,197.80475613332487,181.19542102927582,257.4179264672588,260.9739921717206,245.34145225987473,241.1635148928221,193.7573199670002,214.84394644529013,215.70985758449095,215.02066876639094,211.9670804954921,260.3478945629571,262.2072907005658,0.0,0.0
2021-12-16 21:15:00,189.85460859937265,197.83258512009607,192.7241031837017,183.5445621308183,202.2183520539471,168.9780568650366,211.58161917246332,207.5256598235911,168.94541684350835,226.91652501643284,188.53330613656576,200.53928502214612,254.99329864699118,208.949604115646,200.98293205443866,184.3735969493531,257.54205970029744,259.9552584366674,237.1159117509245,251.71379529501945,193.8814531998949,215.1308388187942,215.99699445769966,215.12098724202795,212.24996044362993,260.6218668330283,262.3314239336109,0.0,0.0
2021-12-16 21:30:00,201.43990177388065,187.56477705032884,203.165774923239,169.7327822264561,196.02609146732092,182.80417877324342,207.4796175391886,207.42445625227452,94.05593947673668,212.44120279814453,175.22750691399625,200.43808145084452,254.69591970208083,198.66275636295856,190.08227755009088,145.72922360250928,253.03967275680745,261.91283304876737,226.66310131687712,246.94943122938105,215.92925876875526,214.9243310312903,215.69554272582533,215.01978367070086,211.8893927500544,260.324487888109,262.22370682632067,0.0,0.0
2021-12-16 21:45:00,201.60853974330644,187.7334150197019,192.6862333656592,194.48770300781246,196.07445702668318,194.09348879937156,207.52798309856112,207.4728218116479,168.85427341327986,227.04384617854456,199.06806280921677,190.92936502909922,255.12061980916442,204.42507014009624,190.27017966828134,145.91712572054192,253.2915936820539,262.1647539740413,245.60978931085057,251.85799911299148,234.06321976847687,215.09296900073946,215.88344484408054,215.06814923007923,212.1588170133216,260.7491879952054,262.47562775160065,0.0,0.0
2021-12-16 22:00:00,201.45457471049954,187.57944998694316,192.53226833288062,194.33373797502873,207.0530013618871,182.8238515399936,211.50008836790016,207.44412901903257,94.21523075833139,238.45209521054488,175.24217985060665,190.9006722364932,252.519824806145,204.31493715880507,190.07690963993673,145.72385569235962,257.6194990938307,262.09798954959035,237.19335114443282,247.13458773016993,193.95889259333828,214.93900396791125,215.6901748156693,215.03945643746096,212.0486840320085,260.7142152666539,262.40886332714814,0.0,0.0
2021-12-16 22:15:00,189.5614522613992,175.0123609545575,203.0791263726756,169.64613367594634,207.05454367719267,168.89806837583635,211.50163068320586,209.75672486886856,94.15854530252535,238.2472476068038,175.14085836348409,200.45929653290503,254.88079947681732,198.76536218894785,195.02299759550985,166.02244115390525,253.07829572475586,261.0290312654268,237.0468176116137,251.64470115569128,193.8123590606419,214.83768248071607,215.6763397638252,215.0409987527667,211.99199857607456,260.5093676628511,262.26232979427425,0.0,0.0
2021-12-16 22:30:00,189.3002660423894,174.75117473563256,192.16976062669926,182.99021957391008,202.09757265477694,168.85727746593187,211.46083977327226,207.40488042440685,94.08630996552053,212.68011548955604,174.87967214456822,200.41850562297975,253.7888548520855,198.69312685180174,187.70724514398927,143.35419119840256,255.58245575766884,261.10132012437174,226.77401314371585,251.7169900146303,216.04017059556773,214.57649626161302,215.34755155222845,215.00020784283117,211.91976323890674,260.5634005797058,262.33461865322215,0.0,0.0
2021-12-16 22:45:00,196.0633756683414,174.98907452521345,203.0558399433186,169.62284724660375,196.02061252535307,182.79869983127648,207.47413859721956,204.5556246724651,135.5066581066897,212.7454609998761,175.11757193414087,190.87552052777423,253.85420036245293,204.3644191737586,194.9997111661559,165.99915472456422,253.20715088501518,261.15788642569794,245.52534651381913,251.7735563159519,216.09673689685096,214.81439605135614,215.65305333446537,215.01430472873116,212.0981660469719,260.62874609007656,262.3911849545507,0.0,0.0
2021-12-16 23:00:00,189.49232116847304,197.470297689163,198.25418163377395,183.18227469996768,196.00809860268487,182.78618590861043,207.46162467454872,204.5431107497947,94.13055559656999,238.2289541865887,188.17101870570852,200.42008858620696,252.29668378213896,204.23026199686942,191.85691351579982,147.5038595667276,253.0987416263661,261.04947716703896,237.06726351321907,241.2389998881197,215.98832763827434,214.7685513877652,215.5399194370505,215.0017908060588,211.96400887005603,260.49107424263053,262.2827756958872,0.0,0.0
2021-12-16 23:15:00,196.04292912626684,174.96862798314802,192.3872138742929,169.6024007045396,196.0068351233068,168.85759694978077,209.67427617989682,204.54184727041638,94.1723609137118,238.34085848627564,198.7690433178373,179.02069288320615,254.97441035631462,204.27206731409723,187.90465138591648,143.55159744016396,257.57276664795705,259.9859653843267,245.4962924405469,247.0878552843035,216.0676828235956,214.79394950927679,215.54495779423115,215.0005273266803,212.00581418729215,260.60297854235114,262.36213088127204,0.0,0.0
2021-12-16 23:30:00,189.7646931686739,175.2156018617661,198.52655363401396,169.8493745831423,196.11653989006962,194.13557166275956,207.57006596195646,209.8259582095773,169.0258045895064,238.60171950775995,199.01601719655508,200.52852987360058,254.0892938362783,209.0299918617051,200.92210023975568,184.31276513468998,253.2923400374634,262.1655003294508,245.61053566626,247.2020985100179,216.18192604924218,215.0409233880633,215.93616264300763,215.11023209347968,212.33034818969844,260.86383956391404,262.47637410701026,0.0,0.0
2021-12-16 23:45:00,196.15497303123092,175.08067188806214,192.49925777924733,194.30072742139433,207.02688439780002,182.79773457591628,209.68708832658598,204.55465941710455,94.13589446088302,212.6913457068765,198.88108722279665,179.03350502988803,253.8000850694141,198.74271134726123,192.01361348939594,147.66055954019214,253.15883666175174,262.0319969537246,245.4770322905599,247.0685951343163,193.8928999975509,214.90599341426733,215.696619410695,215.01333947337048,211.9693477343811,260.57463079703496,262.3428707312808,0.0,0.0
2021-12-17 00:00:00,189.43657039345356,187.3532466318598,198.1984308587465,169.52125180804907,196.03322279144805,182.81131009736936,211.48754692527018,209.74264111093305,135.54417806553843,226.5177978221058,198.68789442130893,190.88813079386804,253.44859391089383,208.83532967790603,189.85070628483032,145.4976523374432,257.3026945019084,259.71589323828096,226.53145322584038,241.04828292750216,193.64208800178355,214.71280061272583,215.46397146048494,215.02691499483038,212.13568600587664,260.22313963849666,262.09205873520943,0.0,0.0
2021-12-17 00:15:00,201.685557546631,187.81043282300243,192.76325116896962,183.58371011607954,202.21159286370093,194.13956762105894,207.57406192025658,209.82995416787764,135.62009247668738,238.52285963049985,199.14508061253056,200.53252583190016,252.59058922611578,208.91124408915942,195.320240817378,166.31968437560823,257.6831767378964,262.1616671936578,237.25702878847795,241.4287651633897,234.0601329880948,215.1699868040747,215.97358298576853,215.11422805178026,212.2116004171389,260.78497968663015,262.47254097121714,0.0,0.0
2021-12-17 00:30:00,196.4165225351836,175.34222139189822,192.76080728317743,194.56227692533318,196.09845578421692,168.94921761065163,211.55277991805772,207.49682056918715,168.90040497384516,226.78546178185337,199.1426367267383,179.11231354408747,253.71625787076502,204.47120170069277,199.62509963089363,183.0157645262509,253.0824523180311,261.0331878587024,245.40064794684585,246.99221079060146,193.8165156539127,215.16754291828173,216.0335763329948,215.09214798762096,212.2049485739273,260.4908035983816,262.26648638755,0.0,0.0
2021-12-17 00:45:00,201.5388972952217,187.66377257163896,198.5089567985995,169.83177774773716,207.10540076206485,182.8762509401517,211.55248776808222,207.49652841921164,168.94536691005527,212.734167543217,188.42579387046763,200.51015361777098,253.84290690578567,204.5161636369334,188.15407543484864,143.8010214888866,255.6150654948748,259.99106289348526,237.15171620773123,251.74959975183515,216.07278033275043,215.02332655264507,215.7943818432586,215.09185583764545,212.24991051017685,260.61745263340873,262.36722839043097,0.0,0.0
2021-12-17 01:00:00,196.31571079188865,187.7071771939373,203.30817506689388,169.8751823700228,196.0401573038726,182.81824460979269,207.49368337574325,209.7495756233595,94.17180982013971,226.98797609534483,175.3699070575669,190.89506530629188,253.91877218435,204.27151622052406,200.9479080266515,184.33857292157737,257.6030925626597,262.0815830184189,237.17694461326707,247.1181811990014,233.98004881289165,215.06673117496302,215.9619704299073,215.0338495072572,212.00526309371887,260.693317911977,262.3924567959763,0.0,0.0
2021-12-17 01:15:00,189.82294835326928,197.80092487398977,198.58480881861774,183.51290188471918,207.1245764723549,182.8954266504346,211.57166347837386,204.6523514916568,135.58407287096202,238.60787554146776,199.07427238115505,200.5293293280587,255.2414274115791,208.8752244833845,198.05998826066204,181.45065315652977,257.73995464648385,262.21844510224685,245.66348043904563,251.91169024119182,234.1169108966585,215.09917857267948,215.96508971187967,215.11103154793798,212.1755808113598,260.86999559762364,262.52931887980753,0.0,0.0
2021-12-17 01:30:00,201.57049279583947,175.22960052696047,198.54055229921488,183.46864536532868,202.17216887276672,168.93187368388126,207.53463792931845,204.61612400456184,168.98012623062175,238.38643082209532,175.35809793587953,179.09496961731512,252.4541604176808,208.98431350278574,196.92280017232852,167.9222437296684,257.53063327730615,261.08669898176913,237.10448532793686,241.27622170283968,216.0255494529763,215.0549220532672,215.91004181734195,215.07480406083738,212.28466983077374,260.64855087818455,262.319997510619,0.0,0.0
2021-12-17 01:45:00,189.81751171692886,175.2684204100039,203.3351858282646,194.4884759434099,207.10744796742642,194.119242612292,209.76765189621636,209.80962915910592,135.55596580449114,212.2785637723011,199.06883574481424,179.1140685994727,251.96745840167338,204.41372687162385,199.5355304856658,182.92619538105228,255.4247452989492,260.9436096656447,236.9613960118601,241.1331323867545,233.7645002115054,215.09374193633712,215.94400718775134,215.09390304300732,212.14747374484693,260.1618488621394,262.1769081944886,0.0,0.0
2021-12-17 02:00:00,196.19443330503253,175.12013216184616,203.18689758002427,183.35917700019363,207.06057375247798,182.83142393058162,209.7207776812656,207.45170140962364,168.89102206408003,238.14172275791955,175.24862957076903,179.06719438454851,253.62929708632296,204.46181879092134,196.7798743836167,167.77931794103597,257.41646643405784,260.97253213851974,226.64522515793138,251.58820202878871,193.755859933801,214.94545368807823,215.76711602859837,215.0470288280528,212.195565664154,260.40384281393506,262.2058306673648,0.0,0.0
2021-12-17 02:15:00,201.35226270107913,175.01137043231873,203.0781358504363,183.2504152706456,202.13076680033228,194.0587415576964,207.49323585687992,209.74912810449615,94.16166619007198,226.80807730951116,175.13986784124538,200.45169976853407,253.73887339843324,204.26137259043546,193.22148914883232,164.22093270822864,255.55506558094228,261.0739299476439,237.09171629381584,241.26345266871792,233.8948204934486,214.83669195847665,215.6401423393064,215.03340198839382,211.99511946362824,260.51341912605096,262.30722847649315,0.0,0.0
2021-12-17 02:30:00,196.30020028920543,197.75296697359911,198.53685091822462,183.46494398433944,207.0867985604778,194.09859320534682,207.5330875045373,209.7889797521559,168.86986318210475,212.38033717051985,188.45368799008546,190.9344694350738,253.48907653283223,204.44065990893168,192.13958280022223,147.78652885091262,255.4576137705458,260.97647813724285,245.34393822539644,241.1660008583436,233.79736868308942,215.05122067227614,215.82258872156024,215.07325363605602,212.17440678216013,260.2636222604371,262.2097766660881,0.0,0.0
2021-12-17 02:45:00,201.60881254202346,187.73368781841887,198.57887204539605,194.48797580652942,196.08246171299382,182.86054901890668,211.53678584683004,209.7918800324922,168.89829774470564,238.2741414701486,188.49570911724595,190.93736971540906,252.34187106570894,208.90248501680747,193.47803898973802,164.47748254899182,255.45320179039626,259.8291991890026,226.644759176505,246.9310890890024,193.75539395237496,215.09324179945654,215.89669218028536,215.0761539163925,212.20284134478595,260.53626152620404,262.2053646859382,0.0,0.0
2021-12-17 03:00:00,196.16735198694946,197.62011867134692,203.15981626193823,169.72682356515898,202.14418625795795,168.90389106908765,209.7205702992353,209.76254756212396,168.8471425997294,226.78464431515823,188.3208396878611,179.06698700251835,252.29559567119455,198.9250498125902,190.05627804202146,145.7032240944617,253.0506808657585,261.0014164064269,245.36887649457609,246.96043933833135,193.7847442016744,214.9183723699888,215.66954321774693,215.04682144602248,212.1516861997649,260.489986131686,262.23471493527325,0.0,0.0
2021-12-17 03:15:00,189.69971433489138,197.67769085560047,203.21738844619983,183.38966786635797,207.07935654663197,168.92288124525996,209.73956047542052,209.78153773830957,168.86462260795008,226.59021121549853,188.37841187210265,179.0859771786928,252.1011625714502,204.43541933477346,192.0835646293643,147.73051068010173,255.4896665948268,261.00853096152537,245.37599104967327,246.96755389342854,215.94738143279199,214.9759445542576,215.76657055068503,215.06581162220922,212.16916620800086,260.29555303192654,262.24182949037197,0.0,0.0
2021-12-17 03:30:00,196.26804936437512,187.659515766434,192.61233411238177,194.41380375453255,196.06619927466505,168.91696110111357,209.73364033127012,207.46456405962786,168.9063600605257,226.75526371964796,188.42153706526278,179.08005703454575,254.83203735012845,204.47715678737737,196.8706185277127,167.87006208508154,253.08459926680493,259.8924678393846,237.05312115366127,246.99435773937512,233.85622535329776,215.0190697474382,215.85786017271454,215.05989147805835,212.21090366061307,260.4606055361607,262.2686333363241,0.0,0.0
2021-12-17 03:45:00,189.5928352752939,187.50951151368545,203.11050938657758,169.67751668982888,196.01027346562265,182.78836077154784,209.67771452221356,204.54528561273287,94.09004327154786,226.67431041550824,188.27153281251765,190.8651814680448,253.6051065043686,204.18974967176396,195.0543806094077,166.05382416778568,252.9845820577344,259.79245063030703,226.60801061782794,241.12484031950882,215.874168069719,214.86906549462196,215.70772277773102,215.0039656689973,211.9234965449425,260.37965223197943,262.1686161272403,0.0,0.0
2021-12-17 04:00:00,189.72321399224336,197.70119051295467,203.24088810355727,183.4131675237068,202.13741656551358,182.82444685610895,211.50068368401583,204.58137169730648,168.7541168329192,212.3981547879076,175.30262009427008,179.06021731007687,253.5068941502329,198.83202404572646,199.45700092425957,182.84766581967165,255.4860848226381,259.86208222124526,245.372409277485,251.62061907960287,215.94379966060578,214.999444211618,215.86547762633145,215.0400517535766,212.0586604328732,260.2814398778387,262.2382477181829,0.0,0.0
2021-12-17 04:15:00,189.4836526422925,187.40032888069427,192.35314722660866,183.17360617378833,207.0245589133349,182.79540909145203,209.68476284212073,204.55233393263947,135.50802270899774,226.81708090047712,175.06305874440537,179.0311795454241,254.89385453098745,208.79917432131558,197.68833996040686,181.07900485639573,255.5918525538385,262.03314167183635,245.47817700867145,247.06973985242786,193.89404471566127,214.75988286158156,215.5934414115494,215.01101398890503,212.09953064928197,260.5224227170216,262.3440154493926,0.0,0.0
2021-12-17 04:30:00,196.20269809805492,175.12839695486485,203.19516237304757,194.3484524882158,202.1505143619902,182.83754465258184,209.7268984032684,207.45782213162627,168.855185830011,226.635229174416,188.35618579895814,190.91436534908252,253.5660252632583,204.42598255682805,193.319796517769,164.31924007711072,253.0328379316417,259.84070650421774,237.00135981851054,251.5992433625766,193.76690126757686,214.95371848110256,215.73844970827113,215.05314955005608,212.15972943005355,260.34057099086715,262.21687200115406,0.0,0.0
2021-12-17 04:45:00,196.34791403473167,187.7393804367734,198.58456466375193,183.51265772985343,207.09567345325007,182.86652363134058,211.54276045926665,204.62344847255272,94.22835615030469,212.33120902872574,199.07402822628927,190.9433443278434,253.4399483910025,204.32806255080538,196.95048319807017,167.94992675539464,255.41354844619391,259.7895458447992,245.29987290105035,246.89143574480477,215.8712632842133,215.09893441781364,215.93772484308974,215.08212852882943,212.06180942401144,260.2144941186049,262.1657113417323,0.0,0.0
2021-12-17 05:00:00,189.65821356120688,197.63619008191216,203.1758876725057,194.32917778767708,207.0757470246553,168.91927172328553,207.52203596871465,204.6035220439585,168.92863939834433,238.55483795360595,175.23761966325694,200.48049988036507,252.6225675492291,204.49943612521105,196.76886447609917,167.76830803352456,255.75315591201948,262.1944450300277,245.63948036683118,247.2310432105894,234.09291082445006,214.93444378055827,215.75610612107843,215.06220210023207,212.23318299845118,260.816958009746,262.5053188075878,0.0,0.0
2021-12-17 05:15:00,189.62423478155145,175.0751434746893,203.14190889284237,183.31418831302824,202.12211763498752,182.8091479255872,207.48458669153428,209.74047893915,135.4736340874438,238.26990533542573,188.30293231877152,190.88596862208573,253.75747966386123,204.33139515447,199.3422535502536,182.7329184457031,255.6020985198995,262.04338763789804,245.4884229747311,251.7366327768603,233.9418534323879,214.9004650008907,215.7507302523055,215.02475282304715,212.06514202767673,260.5320253914799,262.3542614154545,0.0,0.0
2021-12-17 05:30:00,196.0922248087532,175.0179236656124,192.436509556775,183.25696850394047,207.0388985133834,182.80974869149517,207.48518745744246,207.4300261705285,135.51408194464392,226.6823918405591,188.2457125096827,179.0455191454652,253.6131879294231,208.8052335569701,200.69533842746264,184.08600332247087,257.4826765418738,259.8958752782444,226.71143526571322,241.22826496742002,233.85963279215616,214.84324519177477,215.70940083068095,215.02535358895543,212.10558988493722,260.38773365703435,262.2720407751841,0.0,0.0
2021-12-17 05:45:00,196.29336959602605,187.6848359980795,198.53002022504506,194.43912398618215,207.10422087569364,168.94774557430588,211.55130788171093,207.49534853284044,94.28932983909672,238.0546456640303,188.4468572969077,200.50897373139995,252.12237525954154,208.82242678497195,199.48617852843253,182.87684342383508,255.43912326676727,260.9579876334634,226.6306806528827,246.91701056537505,233.77887817931793,215.04438997909511,215.89465523050947,215.0906759512741,212.12278311294108,260.3167657200196,262.1912861623079,0.0,0.0
2021-12-17 06:00:00,196.2400408788608,197.69280756325617,198.4766915078786,183.40478457401022,196.05370808422956,182.83179539014733,209.7211491408315,207.45207286918952,135.52989890910402,238.2219801734435,188.39352857975516,179.06756584411417,252.2897097689922,204.38765997620303,196.8426100421981,167.8420535995825,257.4736245861564,261.0296902906188,226.7023833100005,251.64536018088324,215.96854076186932,214.99106126191728,215.8298516871937,215.0474002876187,212.12140684942094,260.4841002294832,262.2629888194663,0.0,0.0
2021-12-17 06:15:00,196.10846049437606,175.03415935122803,203.10092476935827,194.2542148845419,196.0092352230154,182.7873225289408,209.67667627960606,204.54424737012545,94.13705615714645,238.51675921703475,175.16265676015385,179.02309298291402,254.00433354553192,198.74387304352695,193.24427806775054,164.24372162713422,257.62299637743405,260.0361951138031,237.19684842803494,241.36858480294322,233.99995262765762,214.85948087740147,215.66293125823114,215.00292742638973,211.9705094306472,260.7788792731633,262.41236061075165,0.0,0.0
2021-12-17 06:30:00,189.22222937446313,174.67313806773166,197.98408983972524,182.91218290599434,207.02688802669036,194.03868267156938,209.68709195547632,207.41801568383516,168.84335925509134,238.3517408478705,174.80163547667001,190.87455890130428,252.4194704434482,208.84754652715148,187.58834300357964,143.2352890580928,257.5037957125661,259.9169944489365,237.07764776320553,241.2493841381068,215.9987118882564,214.49845959365888,215.2286494117734,215.01334310226082,212.14790285512353,260.61386090394933,262.29315994587756,0.0,0.0
2021-12-17 06:45:00,201.43427234087568,175.09338007207072,192.51196596326048,169.72715279345454,196.0482117572551,168.89897358371132,209.7156528138556,207.44657654221376,135.4852976334351,238.18724315183601,188.32116891615672,200.46020174078046,252.25497274737697,204.34305870047638,199.3604901476442,182.75115504308778,253.0449867476332,260.9957222883011,226.6684153077006,246.95474522020646,193.77905008355526,214.91870159828457,215.7689668496993,215.0419039606424,212.07680557368542,260.4493632078653,262.22902081714716,0.0,0.0
2021-12-17 07:00:00,201.461522168708,197.6476977274715,192.5392157910878,194.34068543323613,207.05870544955903,194.0705000944327,207.50499439361826,207.44983310670466,168.81833941839736,238.2307708667157,175.24912730881113,179.06532608163053,252.2985004622664,204.38913614518944,195.09620543948142,166.09564899783615,255.52018686021128,261.0390512269112,237.05683757309487,251.65472111717492,215.97790169815465,214.94595142612067,215.74954760781532,215.0451605251336,212.12288301840763,260.4928909227581,262.2723497557591,0.0,0.0
2021-12-17 07:15:00,201.40483735481197,197.59101291358263,192.48253097720217,169.69771780740865,207.07563069379472,194.0874253386656,211.52271769980965,209.77781188547206,168.83990494341626,226.88811496487008,188.2917339301029,190.92330156839404,253.8189110538291,204.41070167022292,187.97915002198621,143.62609607617108,257.592499115068,262.0709895708269,245.51602490765455,247.10758775141136,233.96945536530438,214.88926661221677,215.61945643032934,215.0620857693715,212.1444485434454,260.593456781451,262.381863348384,0.0,0.0
2021-12-17 07:30:00,201.56666848700806,197.75284404575828,203.29254163636807,169.85954893950668,207.06227295746655,182.83312313556956,207.5085619015258,207.45340061461226,94.17469698020784,226.59420864470013,188.45356506224468,200.46702581317797,252.1051600006535,208.70779392583773,196.90264652470256,167.9020900820536,252.96506385007157,259.77293242264284,245.28325947889655,246.87482232265086,193.69912718607983,215.05109774443528,215.88988816971153,215.04872803304158,212.00815025379347,260.2995504611302,262.1490979195749,0.0,0.0
2021-12-17 07:45:00,196.22965138702224,197.6824180714179,192.5739361350322,194.3754057771817,207.04526000080347,194.0570546456794,207.4915489448626,204.57303502010748,135.47630347997833,226.9424814765206,188.38313908791903,179.05188063288193,253.87327756550476,198.84117503306575,192.0882918451815,147.73523789591496,255.58648776310278,259.9624851617125,245.47281221793642,241.29487485087122,233.9262426755971,214.98067177007627,215.77129776650366,215.0317150763763,212.0678114202152,260.6478232931294,262.33865065865643,0.0,0.0
2021-12-17 08:00:00,189.61708487715978,197.5950613978613,203.13475898844905,194.28804910362717,207.03817347743075,168.88169817608477,209.69837740621728,209.7403546691055,135.42390906694663,238.22959957873906,188.2957824143807,190.8858443520413,252.29732917428944,198.78878061997162,190.05126161530788,145.6982076677523,255.52730158145064,261.9685906994444,226.71885896752397,247.00518888004785,193.829493743346,214.8933150964965,215.66452679103165,215.02462855300266,212.01541700710536,260.491719634781,262.27946447699907,0.0,0.0
2021-12-17 08:15:00,201.6541890316642,187.7790643080454,198.62424853503342,194.53335229616334,202.17230886857294,182.8593391591584,207.5347779251247,207.47961663821158,168.8296003135387,212.30540304798782,188.54108560687146,200.49324183677345,253.41414241024583,204.40039704033836,192.2462383641594,147.8931844147602,255.37991373135563,260.89877809804904,226.5714711174994,241.08830081917114,215.8376285693991,215.13861828910356,215.92924428553036,215.07494405664366,212.1341439135588,260.1886881378469,262.1320766268911,0.0,0.0
2021-12-17 08:30:00,196.04170679471193,197.49447347911297,198.27835742372517,183.20645048991216,207.06837341591594,194.080168060788,207.51466235997523,209.77055460759274,135.56040789216405,238.4583322080607,175.09590306052183,200.4731262716266,253.94590653654322,208.85155950455396,187.90342905436174,143.5503751086102,255.58349491688446,261.10235928358736,226.7750523029309,241.29188200465362,193.88568707871661,214.7927271777216,215.54373546267595,215.05482849149175,212.15191583252647,260.72045226417157,262.33565781243783,0.0,0.0
2021-12-17 08:45:00,196.28020214546976,197.73296882986398,203.272666420471,194.42595653562654,196.04031848332198,168.8910803097816,207.49384455519268,207.43868326827885,94.15381648050356,238.09530895054624,175.33439841116504,200.45230846684674,252.16303854606664,204.25352288085088,196.89910064760235,167.89854420495539,253.06183304684285,259.8697016194209,245.38002867565942,241.20209130860314,215.95141905877577,215.0312225285357,215.88634229261052,215.03401068670667,211.98726975404213,260.3574290065478,262.245867116359,0.0,0.0
2021-12-17 09:00:00,201.67464738846326,197.86082294719984,198.6447068918309,194.5538106529593,196.0805543470141,168.93131617345648,209.7479954036228,204.61556649413671,135.52328746602586,226.8790809156819,188.56154396366364,200.49254433054213,252.3900322717594,204.3810485331163,192.28517244418322,147.9321184947513,253.15531488287988,261.10605042355786,245.47351051168837,251.7217203138161,233.9269409693489,215.15907664590543,215.96817836556625,215.07424655041217,212.1147954063329,260.5844227322582,262.3393489524085,0.0,0.0
2021-12-17 09:15:00,196.02807726840146,187.41954367051193,192.37236201642878,194.17383165857157,202.12171731954777,168.88142213068963,207.4841863760945,204.56567245133968,168.85064763434198,212.67522102470815,175.08227353421788,190.88556830664606,253.78396038723403,208.85483490640766,187.88979952805337,143.53674558231327,255.5588977164799,262.0001868344757,226.75045510253813,251.69343197344216,233.8986526289848,214.77909765140788,215.53010593636233,215.02435250760732,212.15519123438057,260.5585061148541,262.3110606120311,0.0,0.0
2021-12-17 09:30:00,196.15888254790733,197.611649232305,198.39553317692324,169.71835412612114,207.04055875618806,194.05235340106475,207.48684770024715,204.56833377549222,135.51542905495788,226.67841565172472,188.31237024882094,179.047179388269,254.75518928216806,208.80658066728589,190.08711359855033,145.73405965096467,253.00987549471992,261.8830357866766,226.63330405480244,241.15013375648965,233.78150158123796,214.90990293094464,215.70037877428643,215.02701383176029,212.10693699525316,260.383757468198,262.19390956422916,0.0,0.0
2021-12-17 09:45:00,189.42238369073027,174.87329238393374,192.29187827504435,183.1123372222344,202.10022215831998,168.85992696947346,209.67660619959113,209.71858346247896,94.11610376566216,226.68608887194029,175.0017897928652,200.42115512652273,253.61688496080606,198.72292065200168,200.5656581706267,183.95632306567722,257.498994393775,259.91219313014545,245.42252018637728,247.01408303013312,193.83838789342238,214.69861390999748,215.57972057382577,215.00285734637478,211.9495570391156,260.39143068841753,262.2883586270862,0.0,0.0
2021-12-17 10:00:00,189.67187283752344,197.64984935823,198.4337333028502,194.34283706399458,202.13846265840672,194.06643741577028,209.71484669968325,204.58241779019968,168.82664573290936,238.6369371722563,188.35057037473794,179.06126340296953,255.27048904237554,198.90455294575835,188.0379864666264,143.68493252076186,257.66862008128993,262.14711053705093,226.89737880503372,251.8403556760029,234.04557633149446,214.94810305687972,215.67829287499202,215.04109784646997,212.13118933292688,260.89905722842104,262.4579843146099,0.0,0.0
2021-12-17 10:15:00,196.3990605622119,197.85182724660274,192.74334531020727,194.5448149523624,196.05200333717818,194.0710351098657,207.50552940905135,207.45036812213772,135.39880710886408,212.45639405837133,199.12517475376734,179.06586109706336,253.56513342073876,198.76367866185907,198.09511604914363,181.48578094499987,255.44443706183492,259.820434460441,245.33076151668726,241.1528241496357,215.90215189983223,215.15008094530594,216.00021750036836,215.04569554056675,211.99031504898528,260.33967914834756,262.196599957376,0.0,0.0
2021-12-17 10:30:00,201.43473064917512,175.0938383803699,203.1606037985334,194.3138939137073,202.13192352781286,182.81895381840974,209.70830756908845,207.43923129744675,135.4030219289584,212.72992507239297,188.32162722445602,190.89577451490902,254.98464197654457,198.76789348195845,190.07710642538646,145.72405247780918,253.12573624112784,259.9336048137104,237.09425812797429,251.69214167206377,233.89736232760683,214.91915990658407,215.69037160111912,215.03455871587462,211.9945298690859,260.61321016258137,262.30977031065254,0.0,0.0
2021-12-17 10:45:00,201.62990524862235,187.75478052501114,198.59996475199338,183.5280578180906,196.08812080449272,182.86620811040464,207.54164687637353,204.62313295161667,168.91934229015592,238.06185602695106,199.0894283145297,200.50011078802135,252.12958562246402,204.4901390170164,195.2645885193759,166.26403207763704,255.43891449448782,259.81491189309384,236.97556520739468,241.14730158228994,233.77866940703865,215.11433450605836,215.91793068775237,215.08181300789332,212.22388589025468,260.3239760829426,262.1910773900285,0.0,0.0
